Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
271.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-19 12:39:00.000,2019-03-19 12:41:00.000,2019-03-19 12:41:00.000,2019-03-19 12:39:00.000,2019-03-19 12:39:00.000,2019-03-19 12:39:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
271.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,23,Gä,Cst,Knivsta,Kn,Myrbacken,Myn,2019-03-19 13:10:00.000,2019-03-19 13:12:00.000,2019-03-19 13:11:00.000,2019-03-19 13:09:00.000,2019-03-19 13:10:00.000,2019-03-19 13:09:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-05,RST,REGION,Passage,Passage,0,-,0,-,27,Gä,Cst,Blackvreten,Bvr,Skavstaby,Skby,2019-03-05 13:22:00.000,2019-03-05 13:24:00.000,2019-03-05 13:23:00.000,2019-03-05 13:21:00.000,2019-03-05 13:22:00.000,2019-03-05 13:21:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,23,Gä,Cst,Knivsta,Kn,Myrbacken,Myn,2019-03-04 13:10:00.000,2019-03-04 13:12:00.000,2019-03-04 13:44:00.000,2019-03-04 13:43:00.000,2019-03-04 13:10:00.000,2019-03-04 13:43:00.000,0.0,0.0,2,1.0,-1.0,33.0,32.0,0.0
271.0,2019-03-12,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Gä,Cst,Gävle c,Gä,Bomansberget,Bom,2019-03-12 12:14:00.000,2019-03-12 12:18:00.000,2019-03-12 12:19:00.000,2019-03-12 12:15:00.000,,,,,4,4.0,0.0,1.0,1.0,
271.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,26,Gä,Cst,Arlanda nedre,Arne,Blackvreten,Bvr,2019-03-18 13:21:00.000,2019-03-18 13:22:00.000,2019-03-18 13:21:00.000,2019-03-18 13:19:00.000,2019-03-18 13:21:00.000,2019-03-18 13:19:00.000,0.0,0.0,1,2.0,1.0,-2.0,-1.0,0.0
271.0,2019-03-15,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Gä,Cst,Gävle c,Gä,Bomansberget,Bom,2019-03-15 12:14:00.000,2019-03-15 12:18:00.000,2019-03-15 12:18:00.000,2019-03-15 12:13:00.000,,,,,4,5.0,1.0,-1.0,0.0,
271.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,27,Gä,Cst,Blackvreten,Bvr,Skavstaby,Skby,2019-03-27 13:22:00.000,2019-03-27 13:24:00.000,2019-03-27 13:32:00.000,2019-03-27 13:28:00.000,2019-03-27 13:22:00.000,2019-03-27 13:28:00.000,0.0,0.0,2,4.0,2.0,6.0,8.0,0.0
271.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-08 12:39:00.000,2019-03-08 12:41:00.000,2019-03-08 12:41:00.000,2019-03-08 12:39:00.000,2019-03-08 12:39:00.000,2019-03-08 12:39:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
271.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-12 12:39:00.000,2019-03-12 12:41:00.000,2019-03-12 12:41:00.000,2019-03-12 12:39:00.000,2019-03-12 12:39:00.000,2019-03-12 12:39:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,37,Gä,Cst,Solna,So,Tomteboda övre,Tmö,2019-03-06 13:32:00.000,2019-03-06 13:33:00.000,2019-03-06 13:32:00.000,2019-03-06 13:30:00.000,2019-03-06 13:32:00.000,2019-03-06 13:30:00.000,0.0,0.0,1,2.0,1.0,-2.0,-1.0,0.0
271.0,2019-03-22,RST,REGION,Passage,Passage,0,-,0,-,33,Gä,Cst,Sollentuna,Sol,Kummelby,Kmy,2019-03-22 13:29:00.000,2019-03-22 13:29:00.000,2019-03-22 13:29:00.000,2019-03-22 13:28:00.000,2019-03-22 13:29:00.000,2019-03-22 13:28:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
271.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,8,Gä,Cst,Mehedeby,Meh,Orrskog,Os,2019-03-20 12:29:00.000,2019-03-20 12:30:00.000,2019-03-20 12:30:00.000,2019-03-20 12:28:00.000,2019-03-20 12:29:00.000,2019-03-20 12:28:00.000,0.0,0.0,1,2.0,1.0,-1.0,0.0,0.0
271.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,21,Gä,Cst,Säby,Säy,Ekeby,Eby,2019-03-13 13:04:00.000,2019-03-13 13:07:00.000,2019-03-13 13:10:00.000,2019-03-13 13:08:00.000,2019-03-13 13:04:00.000,2019-03-13 13:08:00.000,0.0,0.0,3,2.0,-1.0,4.0,3.0,0.0
271.0,2019-03-14,RST,REGION,Passage,Passage,0,-,0,-,32,Gä,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-14 13:28:00.000,2019-03-14 13:29:00.000,2019-03-14 13:29:00.000,2019-03-14 13:28:00.000,2019-03-14 13:28:00.000,2019-03-14 13:28:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
271.0,2019-03-05,RST,REGION,Passage,Passage,0,-,0,-,28,Gä,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-05 13:24:00.000,2019-03-05 13:25:00.000,2019-03-05 13:23:00.000,2019-03-05 13:23:00.000,2019-03-05 13:24:00.000,2019-03-05 13:23:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,28,Gä,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-13 13:24:00.000,2019-03-13 13:25:00.000,2019-03-13 13:26:00.000,2019-03-13 13:26:00.000,2019-03-13 13:24:00.000,2019-03-13 13:26:00.000,0.0,0.0,1,0.0,-1.0,2.0,1.0,0.0
271.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,21,Gä,Cst,Säby,Säy,Ekeby,Eby,2019-03-04 13:04:00.000,2019-03-04 13:07:00.000,2019-03-04 13:40:00.000,2019-03-04 13:38:00.000,2019-03-04 13:04:00.000,2019-03-04 13:38:00.000,0.0,0.0,3,2.0,-1.0,34.0,33.0,0.0
271.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,16,Gä,Cst,Salsta,Sas,Vattholma,Vha,2019-03-04 12:50:00.000,2019-03-04 12:51:00.000,2019-03-04 13:22:00.000,2019-03-04 13:21:00.000,2019-03-04 12:50:00.000,2019-03-04 13:21:00.000,0.0,0.0,1,1.0,0.0,31.0,31.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-06 13:27:00.000,2019-03-06 13:28:00.000,2019-03-06 13:26:00.000,2019-03-06 13:26:00.000,2019-03-06 13:27:00.000,2019-03-06 13:26:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-05,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-05 13:27:00.000,2019-03-05 13:28:00.000,2019-03-05 13:26:00.000,2019-03-05 13:26:00.000,2019-03-05 13:27:00.000,2019-03-05 13:26:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-01 13:27:00.000,2019-03-01 13:28:00.000,2019-03-01 13:48:00.000,2019-03-01 13:48:00.000,2019-03-01 13:27:00.000,2019-03-01 13:48:00.000,0.0,0.0,1,0.0,-1.0,21.0,20.0,0.0
271.0,2019-03-25,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Gä,Cst,Gävle c,Gä,Bomansberget,Bom,2019-03-25 12:14:00.000,2019-03-25 12:18:00.000,2019-03-25 12:16:00.000,2019-03-25 12:13:00.000,,,,,4,3.0,-1.0,-1.0,-2.0,
271.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,16,Gä,Cst,Salsta,Sas,Vattholma,Vha,2019-03-27 12:50:00.000,2019-03-27 12:51:00.000,2019-03-27 12:51:00.000,2019-03-27 12:50:00.000,2019-03-27 12:50:00.000,2019-03-27 12:50:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
271.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,18,Gä,Cst,Storvreta,Srv,Samnan,Sam,2019-03-13 12:53:00.000,2019-03-13 12:55:00.000,2019-03-13 13:01:00.000,2019-03-13 12:58:00.000,2019-03-13 12:53:00.000,2019-03-13 12:58:00.000,0.0,0.0,2,3.0,1.0,5.0,6.0,0.0
271.0,2019-03-18,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,20,Gä,Cst,Uppsala c,U,Säby,Säy,2019-03-18 13:01:00.000,2019-03-18 13:04:00.000,2019-03-18 13:03:00.000,2019-03-18 13:00:00.000,2019-03-18 12:59:00.000,2019-03-18 12:57:00.000,2.0,3.0,3,3.0,0.0,-1.0,-1.0,1.0
271.0,2019-03-05,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,20,Gä,Cst,Uppsala c,U,Säby,Säy,2019-03-05 13:01:00.000,2019-03-05 13:04:00.000,2019-03-05 13:03:00.000,2019-03-05 13:00:00.000,2019-03-05 12:59:00.000,2019-03-05 12:57:00.000,2.0,3.0,3,3.0,0.0,-1.0,-1.0,1.0
271.0,2019-03-14,RST,REGION,Passage,Passage,0,-,0,-,26,Gä,Cst,Arlanda nedre,Arne,Blackvreten,Bvr,2019-03-14 13:21:00.000,2019-03-14 13:22:00.000,2019-03-14 13:21:00.000,2019-03-14 13:19:00.000,2019-03-14 13:21:00.000,2019-03-14 13:19:00.000,0.0,0.0,1,2.0,1.0,-2.0,-1.0,0.0
271.0,2019-03-14,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-14 12:39:00.000,2019-03-14 12:41:00.000,2019-03-14 12:41:00.000,2019-03-14 12:39:00.000,2019-03-14 12:39:00.000,2019-03-14 12:39:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
271.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-11 12:39:00.000,2019-03-11 12:41:00.000,2019-03-11 12:41:00.000,2019-03-11 12:39:00.000,2019-03-11 12:39:00.000,2019-03-11 12:39:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
271.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,28,Gä,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-07 13:24:00.000,2019-03-07 13:25:00.000,2019-03-07 13:26:00.000,2019-03-07 13:25:00.000,2019-03-07 13:24:00.000,2019-03-07 13:25:00.000,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0
271.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-28 13:27:00.000,2019-03-28 13:28:00.000,2019-03-28 13:26:00.000,2019-03-28 13:26:00.000,2019-03-28 13:27:00.000,2019-03-28 13:26:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-26 13:27:00.000,2019-03-26 13:28:00.000,2019-03-26 13:26:00.000,2019-03-26 13:26:00.000,2019-03-26 13:27:00.000,2019-03-26 13:26:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,30,Gä,Cst,Rotebro,R,Norrviken,Nvk,2019-03-25 13:27:00.000,2019-03-25 13:28:00.000,2019-03-25 13:26:00.000,2019-03-25 13:26:00.000,2019-03-25 13:27:00.000,2019-03-25 13:26:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,28,Gä,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-12 13:24:00.000,2019-03-12 13:25:00.000,2019-03-12 13:26:00.000,2019-03-12 13:26:00.000,2019-03-12 13:24:00.000,2019-03-12 13:26:00.000,0.0,0.0,1,0.0,-1.0,2.0,1.0,0.0
271.0,2019-03-27,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,24,Gä,Cst,Myrbacken,Myn,Arlanda Central,Arnc,2019-03-27 13:12:00.000,2019-03-27 13:17:00.000,2019-03-27 13:23:00.000,2019-03-27 13:17:00.000,2019-03-27 13:12:00.000,2019-03-27 13:17:00.000,0.0,0.0,5,6.0,1.0,5.0,6.0,0.0
271.0,2019-03-04,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,20,Gä,Cst,Uppsala c,U,Säby,Säy,2019-03-04 13:01:00.000,2019-03-04 13:04:00.000,2019-03-04 13:38:00.000,2019-03-04 13:36:00.000,2019-03-04 12:59:00.000,2019-03-04 13:32:00.000,2.0,4.0,3,2.0,-1.0,35.0,34.0,2.0
271.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,2,Gä,Cst,Bomansberget,Bom,Furuvik,Fvk,2019-03-29 12:18:00.000,2019-03-29 12:20:00.000,2019-03-29 12:19:00.000,2019-03-29 12:17:00.000,2019-03-29 12:18:00.000,2019-03-29 12:17:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,2,Gä,Cst,Bomansberget,Bom,Furuvik,Fvk,2019-03-28 12:18:00.000,2019-03-28 12:20:00.000,2019-03-28 12:19:00.000,2019-03-28 12:17:00.000,2019-03-28 12:18:00.000,2019-03-28 12:17:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,17,Gä,Cst,Vattholma,Vha,Storvreta,Srv,2019-03-06 12:51:00.000,2019-03-06 12:53:00.000,2019-03-06 12:51:00.000,2019-03-06 12:49:00.000,2019-03-06 12:51:00.000,2019-03-06 12:49:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-07,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,25,Gä,Cst,Arlanda Central,Arnc,Arlanda nedre,Arne,2019-03-07 13:19:00.000,2019-03-07 13:21:00.000,2019-03-07 13:21:00.000,2019-03-07 13:20:00.000,2019-03-07 13:17:00.000,2019-03-07 13:19:00.000,2.0,1.0,2,1.0,-1.0,1.0,0.0,-1.0
271.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,32,Gä,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-08 13:28:00.000,2019-03-08 13:29:00.000,2019-03-08 13:29:00.000,2019-03-08 13:29:00.000,2019-03-08 13:28:00.000,2019-03-08 13:29:00.000,0.0,0.0,1,0.0,-1.0,1.0,0.0,0.0
271.0,2019-03-25,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,24,Gä,Cst,Myrbacken,Myn,Arlanda Central,Arnc,2019-03-25 13:12:00.000,2019-03-25 13:17:00.000,2019-03-25 13:14:00.000,2019-03-25 13:08:00.000,2019-03-25 13:12:00.000,2019-03-25 13:08:00.000,0.0,0.0,5,6.0,1.0,-4.0,-3.0,0.0
271.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,8,Gä,Cst,Mehedeby,Meh,Orrskog,Os,2019-03-04 12:29:00.000,2019-03-04 12:30:00.000,2019-03-04 12:29:00.000,2019-03-04 12:28:00.000,2019-03-04 12:29:00.000,2019-03-04 12:28:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,7,Gä,Cst,Marma,Mrm,Mehedeby,Meh,2019-03-06 12:28:00.000,2019-03-06 12:29:00.000,2019-03-06 12:27:00.000,2019-03-06 12:25:00.000,2019-03-06 12:28:00.000,2019-03-06 12:25:00.000,0.0,0.0,1,2.0,1.0,-3.0,-2.0,0.0
271.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,8,Gä,Cst,Mehedeby,Meh,Orrskog,Os,2019-03-29 12:29:00.000,2019-03-29 12:30:00.000,2019-03-29 12:30:00.000,2019-03-29 12:28:00.000,2019-03-29 12:29:00.000,2019-03-29 12:28:00.000,0.0,0.0,1,2.0,1.0,-1.0,0.0,0.0
271.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,17,Gä,Cst,Vattholma,Vha,Storvreta,Srv,2019-03-25 12:51:00.000,2019-03-25 12:53:00.000,2019-03-25 12:51:00.000,2019-03-25 12:49:00.000,2019-03-25 12:51:00.000,2019-03-25 12:49:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,17,Gä,Cst,Vattholma,Vha,Storvreta,Srv,2019-03-28 12:51:00.000,2019-03-28 12:53:00.000,2019-03-28 12:51:00.000,2019-03-28 12:49:00.000,2019-03-28 12:51:00.000,2019-03-28 12:49:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,32,Gä,Cst,Häggvik,Hgv,Sollentuna,Sol,2019-03-04 13:28:00.000,2019-03-04 13:29:00.000,2019-03-04 14:04:00.000,2019-03-04 14:03:00.000,2019-03-04 13:28:00.000,2019-03-04 14:03:00.000,0.0,0.0,1,1.0,0.0,35.0,35.0,0.0
271.0,2019-03-22,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Gä,Cst,Gävle c,Gä,Bomansberget,Bom,2019-03-22 12:14:00.000,2019-03-22 12:18:00.000,2019-03-22 12:16:00.000,2019-03-22 12:13:00.000,,,,,4,3.0,-1.0,-1.0,-2.0,
271.0,2019-03-28,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,24,Gä,Cst,Myrbacken,Myn,Arlanda Central,Arnc,2019-03-28 13:12:00.000,2019-03-28 13:17:00.000,2019-03-28 13:15:00.000,2019-03-28 13:10:00.000,2019-03-28 13:12:00.000,2019-03-28 13:10:00.000,0.0,0.0,5,5.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-18 12:39:00.000,2019-03-18 12:41:00.000,2019-03-18 12:40:00.000,2019-03-18 12:38:00.000,2019-03-18 12:39:00.000,2019-03-18 12:38:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-21 12:39:00.000,2019-03-21 12:41:00.000,2019-03-21 12:40:00.000,2019-03-21 12:38:00.000,2019-03-21 12:39:00.000,2019-03-21 12:38:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-22,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,24,Gä,Cst,Myrbacken,Myn,Arlanda Central,Arnc,2019-03-22 13:12:00.000,2019-03-22 13:17:00.000,2019-03-22 13:15:00.000,2019-03-22 13:10:00.000,2019-03-22 13:12:00.000,2019-03-22 13:10:00.000,0.0,0.0,5,5.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,28,Gä,Cst,Skavstaby,Skby,Upplands Väsby,Upv,2019-03-06 13:24:00.000,2019-03-06 13:25:00.000,2019-03-06 13:23:00.000,2019-03-06 13:23:00.000,2019-03-06 13:24:00.000,2019-03-06 13:23:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-12,RST,REGION,Passage,Passage,0,-,0,-,15,Gä,Cst,Skyttorp,Syt,Salsta,Sas,2019-03-12 12:49:00.000,2019-03-12 12:50:00.000,2019-03-12 12:49:00.000,2019-03-12 12:48:00.000,2019-03-12 12:49:00.000,2019-03-12 12:48:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,15,Gä,Cst,Skyttorp,Syt,Salsta,Sas,2019-03-08 12:49:00.000,2019-03-08 12:50:00.000,2019-03-08 12:49:00.000,2019-03-08 12:48:00.000,2019-03-08 12:49:00.000,2019-03-08 12:48:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,23,Gä,Cst,Knivsta,Kn,Myrbacken,Myn,2019-03-08 13:10:00.000,2019-03-08 13:12:00.000,2019-03-08 13:10:00.000,2019-03-08 13:09:00.000,2019-03-08 13:10:00.000,2019-03-08 13:09:00.000,0.0,0.0,2,1.0,-1.0,-1.0,-2.0,0.0
271.0,2019-03-05,RST,REGION,Passage,Passage,0,-,0,-,8,Gä,Cst,Mehedeby,Meh,Orrskog,Os,2019-03-05 12:29:00.000,2019-03-05 12:30:00.000,2019-03-05 12:28:00.000,2019-03-05 12:27:00.000,2019-03-05 12:29:00.000,2019-03-05 12:27:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,18,Gä,Cst,Storvreta,Srv,Samnan,Sam,2019-03-25 12:53:00.000,2019-03-25 12:55:00.000,2019-03-25 12:54:00.000,2019-03-25 12:51:00.000,2019-03-25 12:53:00.000,2019-03-25 12:51:00.000,0.0,0.0,2,3.0,1.0,-2.0,-1.0,0.0
271.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,14,Gä,Cst,Järlebo,Jlo,Skyttorp,Syt,2019-03-18 12:47:00.000,2019-03-18 12:49:00.000,2019-03-18 12:47:00.000,2019-03-18 12:45:00.000,2019-03-18 12:47:00.000,2019-03-18 12:45:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,14,Gä,Cst,Järlebo,Jlo,Skyttorp,Syt,2019-03-21 12:47:00.000,2019-03-21 12:49:00.000,2019-03-21 12:47:00.000,2019-03-21 12:45:00.000,2019-03-21 12:47:00.000,2019-03-21 12:45:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,33,Gä,Cst,Sollentuna,Sol,Kummelby,Kmy,2019-03-18 13:29:00.000,2019-03-18 13:29:00.000,2019-03-18 13:27:00.000,2019-03-18 13:27:00.000,2019-03-18 13:29:00.000,2019-03-18 13:27:00.000,0.0,0.0,0,0.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,11,Gä,Cst,Skärpan,Säp,Tobo,Tbo,2019-03-06 12:39:00.000,2019-03-06 12:41:00.000,2019-03-06 12:40:00.000,2019-03-06 12:38:00.000,2019-03-06 12:39:00.000,2019-03-06 12:38:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
271.0,2019-03-06,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,10,Gä,Cst,Tierp,Tip,Skärpan,Säp,2019-03-06 12:36:00.000,2019-03-06 12:39:00.000,2019-03-06 12:38:00.000,2019-03-06 12:35:00.000,2019-03-06 12:35:00.000,2019-03-06 12:32:00.000,1.0,3.0,3,3.0,0.0,-1.0,-1.0,2.0
271.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,18,Gä,Cst,Storvreta,Srv,Samnan,Sam,2019-03-01 12:53:00.000,2019-03-01 12:55:00.000,2019-03-01 13:15:00.000,2019-03-01 13:12:00.000,2019-03-01 12:53:00.000,2019-03-01 13:12:00.000,0.0,0.0,2,3.0,1.0,19.0,20.0,0.0
271.0,2019-03-11,RST,REGION,Passage,Passage,0,-,0,-,23,Gä,Cst,Knivsta,Kn,Myrbacken,Myn,2019-03-11 13:10:00.000,2019-03-11 13:12:00.000,2019-03-11 13:10:00.000,2019-03-11 13:08:00.000,2019-03-11 13:10:00.000,2019-03-11 13:08:00.000,0.0,0.0,2,2.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,6,Gä,Cst,Marma norra,Maa,Marma,Mrm,2019-03-29 12:27:00.000,2019-03-29 12:28:00.000,2019-03-29 12:26:00.000,2019-03-29 12:25:00.000,2019-03-29 12:27:00.000,2019-03-29 12:25:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,6,Gä,Cst,Marma norra,Maa,Marma,Mrm,2019-03-26 12:27:00.000,2019-03-26 12:28:00.000,2019-03-26 12:26:00.000,2019-03-26 12:25:00.000,2019-03-26 12:27:00.000,2019-03-26 12:25:00.000,0.0,0.0,1,1.0,0.0,-2.0,-2.0,0.0
271.0,2019-03-07,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,10,Gä,Cst,Tierp,Tip,Skärpan,Säp,2019-03-07 12:36:00.000,2019-03-07 12:39:00.000,2019-03-07 12:38:00.000,2019-03-07 12:35:00.000,2019-03-07 12:35:00.000,2019-03-07 12:32:00.000,1.0,3.0,3,3.0,0.0,-1.0,-1.0,2.0
271.0,2019-03-15,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,10,Gä,Cst,Tierp,Tip,Skärpan,Säp,2019-03-15 12:36:00.000,2019-03-15 12:39:00.000,2019-03-15 12:38:00.000,2019-03-15 12:35:00.000,2019-03-15 12:35:00.000,2019-03-15 12:33:00.000,1.0,2.0,3,3.0,0.0,-1.0,-1.0,1.0
271.0,2019-03-18,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,10,Gä,Cst,Tierp,Tip,Skärpan,Säp,2019-03-18 12:36:00.000,2019-03-18 12:39:00.000,2019-03-18 12:38:00.000,2019-03-18 12:35:00.000,2019-03-18 12:35:00.000,2019-03-18 12:32:00.000,1.0,3.0,3,3.0,0.0,-1.0,-1.0,2.0
271.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,18,Gä,Cst,Storvreta,Srv,Samnan,Sam,2019-03-21 12:53:00.000,2019-03-21 12:55:00.000,2019-03-21 12:54:00.000,2019-03-21 12:52:00.000,2019-03-21 12:53:00.000,2019-03-21 12:52:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
